ARTIST NAME,GENDER,NATIONALITY,BIRTH_YEAR,DEATH_YEAR,OBJECT_TITLE,OBJECT_DATE,MEDIUM,PRIMARY_MEDIUM,ACCESSION_NUMBER,ACCESSION_YEAR,STATUS
Milton Avery,Male,American,1885-01-01T00:00:00Z,1965-01-01T00:00:00Z,Green Sea,1954-01-01T00:00:00Z,Oil on canvas,Oil,54.111,1954-01-01T00:00:00Z,Not on view
Milton Avery,Male,American,1885-01-01T00:00:00Z,1965-01-01T00:00:00Z,White Rooster,1947-01-01T00:00:00Z,Oil on canvas,Oil,"1,975.21",1975-01-01T00:00:00Z,Not on view
Milton Avery,Male,American,1885-01-01T00:00:00Z,1965-01-01T00:00:00Z,Blue Nude,1947-01-01T00:00:00Z,Oil on canvas,Oil,1976.250.2,1976-01-01T00:00:00Z,Not on view
Milton Avery,Male,American,1885-01-01T00:00:00Z,1965-01-01T00:00:00Z,The Steeplechase/ Coney Island,1929-01-01T00:00:00Z,Oil on canvas,Oil,"1,984.527",1984-01-01T00:00:00Z,Not on view
Milton Avery,Male,American,1885-01-01T00:00:00Z,1965-01-01T00:00:00Z,Speedboat's Wake,1959-01-01T00:00:00Z,Oil on canvas,Oil,"1,989.274",1989-01-01T00:00:00Z,Not on view
Milton Avery,Male,American,1885-01-01T00:00:00Z,1965-01-01T00:00:00Z,Dikran G. Kelekian,1943-01-01T00:00:00Z,Oil on canvas,Oil,1998.400.1,1998-01-01T00:00:00Z,On view in Gallery 302
Milton Resnick,Male,American,1917-01-01T00:00:00Z,2004-01-01T00:00:00Z,Wedding,1962-01-01T00:00:00Z,Oil on canvas,Oil,"1,985.182",1985-01-01T00:00:00Z,Not on view
Milton Resnick,Male,American,1917-01-01T00:00:00Z,2004-01-01T00:00:00Z,Untitled,1982-01-01T00:00:00Z,Oil on canvas,Oil,"1,987.184",1987-01-01T00:00:00Z,Not on view
Milton Resnick,Male,American,1917-01-01T00:00:00Z,2004-01-01T00:00:00Z,Model B,1958-01-01T00:00:00Z,Oil on canvas,Oil,"1,995.603",1995-01-01T00:00:00Z,Not on view
Mitchell Siporin,Male,American,1910-01-01T00:00:00Z,1976-01-01T00:00:00Z,Moonlight over Myrtle,1949-01-01T00:00:00Z,Oil on canvas,Oil,50.31.2,1950-01-01T00:00:00Z,Not on view
Moise Kisling,Male,French,1891-01-01T00:00:00Z,1953-01-01T00:00:00Z,Boy in Blue,1929-01-01T00:00:00Z,Oil on canvas,Oil,67.187.77,1967-01-01T00:00:00Z,Not on view
Morris Hirshfield,Male,American,1872-01-01T00:00:00Z,1946-01-01T00:00:00Z,Stage Beauties,1944-01-01T00:00:00Z,Oil on canvas,Oil,"2,013.1118",2013-01-01T00:00:00Z,On view in Gallery 911
Moses Soyer,Male,American,1899-01-01T00:00:00Z,1974-01-01T00:00:00Z,Girl at Sewing Machine,1940-01-01T00:00:00Z,Oil on canvas,Oil,41.97,1941-01-01T00:00:00Z,Not on view
Nahum Tschacbasov,Male,American,1899-01-01T00:00:00Z,1984-01-01T00:00:00Z,Deportation,1936-01-01T00:00:00Z,Oil on canvas,Oil,45.139,1945-01-01T00:00:00Z,Not on view
Neil Welliver,Male,American,1929-01-01T00:00:00Z,2005-01-01T00:00:00Z,The Birches,1977-01-01T00:00:00Z,Oil on canvas,Oil,1979.138.2,1979-01-01T00:00:00Z,Not on view
Nell Blaine,Male,American,1922-01-01T00:00:00Z,1996-01-01T00:00:00Z,Lester Leaps,1944-01-01T00:00:00Z,Oil on canvas,Oil,"1,978.269",1978-01-01T00:00:00Z,Not on view
Nell Blaine,Male,American,1922-01-01T00:00:00Z,1996-01-01T00:00:00Z,Big Table with Pomegranates,1978-01-01T00:00:00Z,Oil on canvas,Oil,1985.36.1,1985-01-01T00:00:00Z,Not on view
Nicholas Jolly,Male,British,1962-01-01T00:00:00Z,Null,A Conspiracy of Objects,1989-01-01T00:00:00Z,Oil on canvas,Oil,"1,990.151",1990-01-01T00:00:00Z,Not on view
Nicolas Carone,Male,American,1917-01-01T00:00:00Z,2010-01-01T00:00:00Z,Living Time,1956-01-01T00:00:00Z,Oil on canvas,Oil,56.107,1956-01-01T00:00:00Z,Not on view
Nicolas Carone,Male,American,1917-01-01T00:00:00Z,2010-01-01T00:00:00Z,Arcana,1959-01-01T00:00:00Z,Oil on canvas,Oil,59.161,1959-01-01T00:00:00Z,Not on view
Nicolas de Staël,Male,French,1914-01-01T00:00:00Z,1955-01-01T00:00:00Z,Composition,1951-01-01T00:00:00Z,Oil on canvas,Oil,"1,982.102",1982-01-01T00:00:00Z,Not on view
Nicolas Granger-Taylor,Male,British,1963-01-01T00:00:00Z,Null,Self-Portrait,1993-01-01T00:00:00Z,Oil on canvas,Oil,"1,994.274",1994-01-01T00:00:00Z,Not on view
Niles Spencer,Male,American,1893-01-01T00:00:00Z,1952-01-01T00:00:00Z,Waterfront Mill,1940-01-01T00:00:00Z,Oil on canvas,Oil,42.169,1942-01-01T00:00:00Z,On view in Gallery 903
Niles Spencer,Male,American,1893-01-01T00:00:00Z,1952-01-01T00:00:00Z,Erie Underpass,1949-01-01T00:00:00Z,Oil on canvas,Oil,50.31.3,1950-01-01T00:00:00Z,Not on view
Norman Wilfred Lewis,Male,American,1909-01-01T00:00:00Z,1979-01-01T00:00:00Z,Untitled,1978-01-01T00:00:00Z,Oil on canvas,Oil,"1,991.47",1991-01-01T00:00:00Z,Not on view
O. Louis Guglielmi,Male,American,1906-01-01T00:00:00Z,1956-01-01T00:00:00Z,Droll Gambit at Coney,1949-01-01T00:00:00Z,Oil on canvas,Oil,50.31.1,1950-01-01T00:00:00Z,Not on view
O. Louis Guglielmi,Male,American,1906-01-01T00:00:00Z,1956-01-01T00:00:00Z,The Church of St. Vincent de Paul,1930-01-01T00:00:00Z,Oil on canvas,Oil,1992.39.1,1992-01-01T00:00:00Z,Not on view
O. Louis Guglielmi,Male,American,1906-01-01T00:00:00Z,1956-01-01T00:00:00Z,Nocturne (The General Motors Building at Columbus Circle,1931-01-01T00:00:00Z,Oil on canvas,Oil,1995.226.4,1995-01-01T00:00:00Z,On view in Gallery 902
Odd Nerdrum,Male,Norwegian,1944-01-01T00:00:00Z,Null,Self-Portrait with Eyes Closed,1991-01-01T00:00:00Z,Oil on canvas,Oil,"1,997.348",1997-01-01T00:00:00Z,Not on view
Odd Nerdrum,Male,Norwegian,1944-01-01T00:00:00Z,Null,Sleeping Boy,1992-01-01T00:00:00Z,Oil on canvas,Oil,"1,997.349",1997-01-01T00:00:00Z,Not on view
Ogden M. Pleissner,Male,American,1905-01-01T00:00:00Z,1983-01-01T00:00:00Z,Backyards/ Brooklyn,1932-01-01T00:00:00Z,Oil on canvas,Oil,32.80.2,1932-01-01T00:00:00Z,Not on view
Otto Dix,Male,German,1891-01-01T00:00:00Z,1969-01-01T00:00:00Z,The Businessman Max Roesberg/ Dresden,1922-01-01T00:00:00Z,Oil on canvas,Oil,"1,992.146",1992-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Gertrude Stein,1905-01-01T00:00:00Z,Oil on canvas,Oil,47.106,1947-01-01T00:00:00Z,On view in Gallery 911
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,The Blind Man's Meal,1903-01-01T00:00:00Z,Oil on canvas,Oil,50.188,1950-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,The Actor,1904-01-01T00:00:00Z,Oil on canvas,Oil,52.175,1952-01-01T00:00:00Z,On view in Gallery 830
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,La Coiffure,1906-01-01T00:00:00Z,Oil on canvas,Oil,53.140.3,1953-01-01T00:00:00Z,On view in Gallery 830
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Head of a Woman,1903-01-01T00:00:00Z,Oil on canvas,Oil,67.187.91,1967-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Faun with Stars,1955-01-01T00:00:00Z,Oil on canvas,Oil,"1,970.305",1970-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Standing Nude and Seated Musketeer,1968-01-01T00:00:00Z,Oil on canvas,Oil,"1,981.508",1981-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Erotic Scene (known as “La Douleur”,1902-01-01T00:00:00Z,Oil on canvas,Oil,1984.433.22,1984-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Mother and Child by a Fountain,1901-01-01T00:00:00Z,Oil on canvas,Oil,1984.433.23,1984-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Head of a Woman,1960-01-01T00:00:00Z,Oil on canvas,Oil,"1,990.192",1990-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Josep Fondevila,1906-01-01T00:00:00Z,Oil on canvas,Oil,"1,992.37",1992-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,At the Lapin Agile,1905-01-01T00:00:00Z,Oil on canvas,Oil,"1,992.391",1992-01-01T00:00:00Z,On view in Gallery 822
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Reading at a Table,1934-01-01T00:00:00Z,Oil on canvas,Oil,1996.403.1,1996-01-01T00:00:00Z,On view in Gallery 901
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Mandolin/ Fruit Bowl/ and Plaster Arm,1925-01-01T00:00:00Z,Oil on canvas,Oil,1996.403.2,1996-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Nude Standing by the Sea,1929-01-01T00:00:00Z,Oil on canvas,Oil,1996.403.4,1996-01-01T00:00:00Z,On view in Gallery 913
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Bust of a Man,1908-01-01T00:00:00Z,Oil on canvas,Oil,1996.403.5,1996-01-01T00:00:00Z,On view in Gallery 911
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,The Dreamer,1932-01-01T00:00:00Z,Oil on canvas,Oil,1997.149.4,1997-01-01T00:00:00Z,On view in Gallery 901
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Harlequin,1927-01-01T00:00:00Z,Oil on canvas,Oil,1997.149.5,1997-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Woman in an Armchair,1909-01-01T00:00:00Z,Oil on canvas,Oil,1997.149.7,1997-01-01T00:00:00Z,On view in Gallery 908
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Dora Maar in an Armchair,1939-01-01T00:00:00Z,Oil on canvas,Oil,"1,998.23",1998-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Still Life with a Bottle of Rum,1911-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.63,1999-01-01T00:00:00Z,On view in Gallery 905
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Dying Bull,1934-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.67,1999-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Woman and Musketeer,1967-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.71,1999-01-01T00:00:00Z,Not on view
Pat Steir,Male,American,1940-01-01T00:00:00Z,Null,Sixteen Waterfalls of Dreams/ Memories/ and Sentiment,1990-01-01T00:00:00Z,Oil on canvas,Oil,"2,009.473",2009-01-01T00:00:00Z,On view in Gallery 915
Patrick Henry Bruce,Male,American,1881-01-01T00:00:00Z,1936-01-01T00:00:00Z,Objects on a Table,1920-01-01T00:00:00Z,Oil on canvas,Oil,61.67,1961-01-01T00:00:00Z,On view in Gallery 913
Patrick Procktor,Male,British,1936-01-01T00:00:00Z,2003-01-01T00:00:00Z,Self-Portrait,1986-01-01T00:00:00Z,Oil on canvas,Oil,"1,998.51",1998-01-01T00:00:00Z,Not on view
Paul Benney,Male,British,1959-01-01T00:00:00Z,Null,Heretic Healers,1987-01-01T00:00:00Z,Oil on canvas,Oil,1988.54.1,1988-01-01T00:00:00Z,Not on view
Paul Benney,Male,British,1959-01-01T00:00:00Z,Null,The Virtues,1987-01-01T00:00:00Z,Oil on canvas,Oil,1988.54.2,1988-01-01T00:00:00Z,Not on view
Paul Burlin,Male,American,1886-01-01T00:00:00Z,1969-01-01T00:00:00Z,Untitled,1950-01-01T00:00:00Z,Oil on canvas,Oil,1991.129.9,1991-01-01T00:00:00Z,Not on view
Paul Chabas,Male,French,1869-01-01T00:00:00Z,1937-01-01T00:00:00Z,September Morn,1912-01-01T00:00:00Z,Oil on canvas,Oil,57.89,1957-01-01T00:00:00Z,Not on view
Paul Delvaux,Male,Belgian,1897-01-01T00:00:00Z,1994-01-01T00:00:00Z,Ancient City,1941-01-01T00:00:00Z,Oil on canvas,Oil,"1,978.351",1978-01-01T00:00:00Z,Not on view
Paul Delvaux,Male,Belgian,1897-01-01T00:00:00Z,1994-01-01T00:00:00Z,Small Train Station at Night,1959-01-01T00:00:00Z,Oil on canvas,Oil,2002.456.9,2002-01-01T00:00:00Z,Not on view
Paul Dougherty,Male,American,1877-01-01T00:00:00Z,1947-01-01T00:00:00Z,October Seas,1910-01-01T00:00:00Z,Oil on canvas,Oil,11.77,1911-01-01T00:00:00Z,Not on view
Paul Hawdon,Male,British,1953-01-01T00:00:00Z,Null,Police Poles,1991-01-01T00:00:00Z,Oil on canvas,Oil,"1,993.214",1993-01-01T00:00:00Z,Not on view
Paul Klee,Male,German,1879-01-01T00:00:00Z,1940-01-01T00:00:00Z,Collection of Figurines,1926-01-01T00:00:00Z,Oil on canvas,Oil,1984.315.47,1984-01-01T00:00:00Z,Not on view
Paul Klee,Male,German,1879-01-01T00:00:00Z,1940-01-01T00:00:00Z,Clarification,1932-01-01T00:00:00Z,Oil on canvas,Oil,1984.315.54,1984-01-01T00:00:00Z,On view in Gallery 912
Paul Manes,Male,American,1948-01-01T00:00:00Z,Null,Selini,1987-01-01T00:00:00Z,Oil on canvas,Oil,"1,988.1",1988-01-01T00:00:00Z,Not on view
Paul Sample,Male,American,1896-01-01T00:00:00Z,1974-01-01T00:00:00Z,Janitor's Holiday,1936-01-01T00:00:00Z,Oil on canvas,Oil,37.60.1,1937-01-01T00:00:00Z,Not on view
Paul Trebilcock,Male,American,1902-01-01T00:00:00Z,1981-01-01T00:00:00Z,Francis Henry Taylor,1948-01-01T00:00:00Z,Oil on canvas,Oil,"1,983.203",1983-01-01T00:00:00Z,Not on view
Paul Valentine Lantz,Male,American,1908-01-01T00:00:00Z,2000-01-01T00:00:00Z,Taxco/ Dry Season,1939-01-01T00:00:00Z,Oil on canvas,Oil,40.81,1940-01-01T00:00:00Z,Not on view
Paul-Albert Besnard,Male,French,1849-01-01T00:00:00Z,1934-01-01T00:00:00Z,Horses,1894-01-01T00:00:00Z,Oil on canvas,Oil,67.187.54,1967-01-01T00:00:00Z,Not on view
Pavel Tchelitchew,Male,American,1898-01-01T00:00:00Z,1957-01-01T00:00:00Z,The Whirlwind,1939-01-01T00:00:00Z,Oil on canvas,Oil,50.38,1950-01-01T00:00:00Z,Not on view
Pavel Tchelitchew,Male,American,1898-01-01T00:00:00Z,1957-01-01T00:00:00Z,Allen Tanner,1925-01-01T00:00:00Z,Oil on canvas,Oil,68.22,1968-01-01T00:00:00Z,Not on view
Pavel Tchelitchew,Male,American,1898-01-01T00:00:00Z,1957-01-01T00:00:00Z,Green Venus,1928-01-01T00:00:00Z,Oil on canvas,Oil,"1,975.429",1975-01-01T00:00:00Z,Not on view
Pavel Tchelitchew,Male,American,1898-01-01T00:00:00Z,1957-01-01T00:00:00Z,The Mirror (Circus Dressing Room,1932-01-01T00:00:00Z,Oil on canvas,Oil,1979.135.25,1979-01-01T00:00:00Z,Not on view
Peppino Mangravite,Male,American,1896-01-01T00:00:00Z,1978-01-01T00:00:00Z,Music Hidden in the Shrubbery,1953-01-01T00:00:00Z,Oil on canvas,Oil,53.175,1953-01-01T00:00:00Z,Not on view
Per Kirkeby,Male,Danish,1938-01-01T00:00:00Z,Null,Mysuseter III,1991-01-01T00:00:00Z,Oil on canvas,Oil,"1,996.35",1996-01-01T00:00:00Z,Not on view
Peter Blume,Male,American,1906-01-01T00:00:00Z,1992-01-01T00:00:00Z,South of Scranton,1931-01-01T00:00:00Z,Oil on canvas,Oil,42.155,1942-01-01T00:00:00Z,Not on view
Peter Blume,Male,American,1906-01-01T00:00:00Z,1992-01-01T00:00:00Z,Children in the Tree,1961-01-01T00:00:00Z,Oil on canvas,Oil,62.58,1962-01-01T00:00:00Z,Not on view
Peter Booth,Male,Australian,1940-01-01T00:00:00Z,Null,Desert,1985-01-01T00:00:00Z,Oil on canvas,Oil,"1,986.219",1986-01-01T00:00:00Z,Not on view
Peter Howson,Male,British,1958-01-01T00:00:00Z,Null,Samson (Bairds Carryout,1987-01-01T00:00:00Z,Oil on canvas,Oil,"1,988.43",1988-01-01T00:00:00Z,Not on view
Peter Nadin,Male,British,1954-01-01T00:00:00Z,Null,Hooton's Lightning (The Child Wills the Accident to Happen so the Rescue May Begin,1991-01-01T00:00:00Z,Oil on canvas,Oil,"1,992.327",1992-01-01T00:00:00Z,Not on view
Peter Solow,Male,American,1952-01-01T00:00:00Z,Null,The Studio,1983-01-01T00:00:00Z,Oil on canvas,Oil,"1,985.232",1985-01-01T00:00:00Z,Not on view
Philip Evergood,Male,American,1901-01-01T00:00:00Z,1973-01-01T00:00:00Z,Her World,1948-01-01T00:00:00Z,Oil on canvas,Oil,50.29,1950-01-01T00:00:00Z,Not on view
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,Performers,1947-01-01T00:00:00Z,Oil on canvas,Oil,50.32,1950-01-01T00:00:00Z,On view in Gallery 913
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,"Close Up, III",1961-01-01T00:00:00Z,Oil on canvas,Oil,"1,972.281",1972-01-01T00:00:00Z,Not on view
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,The Street,1977-01-01T00:00:00Z,Oil on canvas,Oil,"1,983.457",1983-01-01T00:00:00Z,Not on view
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,Painting/ Number 5,1952-01-01T00:00:00Z,Oil on canvas,Oil,"1,990.34",1990-01-01T00:00:00Z,Not on view
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,Stationary Figure,1973-01-01T00:00:00Z,Oil on canvas,Oil,1992.321.2,1992-01-01T00:00:00Z,On view in Gallery 915
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,Portrait of my Mother,1931-01-01T00:00:00Z,Oil on canvas,Oil,"1,997.386",1997-01-01T00:00:00Z,Not on view
Philip Guston,Male,American,1913-01-01T00:00:00Z,1980-01-01T00:00:00Z,Painting,1952-01-01T00:00:00Z,Oil on canvas,Oil,2006.32.25,2006-01-01T00:00:00Z,Not on view
Philip Pearlstein,Male,American,1924-01-01T00:00:00Z,Null,Alex Katz,1965-01-01T00:00:00Z,Oil on canvas,Oil,"1,978.282",1978-01-01T00:00:00Z,Not on view
Philip Pearlstein,Male,American,1924-01-01T00:00:00Z,Null,Norman Loftis,1974-01-01T00:00:00Z,Oil on canvas,Oil,"1,981.409",1981-01-01T00:00:00Z,Not on view
Philip Pearlstein,Male,American,1924-01-01T00:00:00Z,Null,Male and Female Models Sitting on the Floor,1964-01-01T00:00:00Z,Oil on canvas,Oil,"1,987.4",1987-01-01T00:00:00Z,Not on view
Philip Pearlstein,Male,American,1924-01-01T00:00:00Z,Null,Female Model on Eames Stool,1978-01-01T00:00:00Z,Oil on canvas,Oil,"1,987.61",1987-01-01T00:00:00Z,Not on view
Philip Pearlstein,Male,American,1924-01-01T00:00:00Z,Null,Seated Model,1966-01-01T00:00:00Z,Oil on canvas,Oil,"2,008.118",2008-01-01T00:00:00Z,Not on view
Pierre Alechinsky,Male,Belgian,1927-01-01T00:00:00Z,Null,Harpo,1964-01-01T00:00:00Z,Oil on canvas,Oil,1981.490.1,1981-01-01T00:00:00Z,Not on view
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Green Blouse,1919-01-01T00:00:00Z,Oil on canvas,Oil,63.64,1963-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Family of Claude Terrasse,1899-01-01T00:00:00Z,Oil on canvas,Oil,65.25,1965-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,From the Balcony,1909-01-01T00:00:00Z,Oil on canvas,Oil,66.65.1,1966-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Terrace at Vernonnet,1939-01-01T00:00:00Z,Oil on canvas,Oil,68.1,1968-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Seine at Vernon,1925-01-01T00:00:00Z,Oil on canvas,Oil,1976.201.30,1976-01-01T00:00:00Z,Not on view
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Woman with Mimosa,1924-01-01T00:00:00Z,Oil on canvas,Oil,1978.264.8,1978-01-01T00:00:00Z,Not on view
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,"View of The Old Port, Saint-Tropez",1911-01-01T00:00:00Z,Oil on canvas,Oil,1984.433.1,1984-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Village Scene/ Grasse,1912-01-01T00:00:00Z,Oil on canvas,Oil,1984.433.2,1984-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Dressing Room,1914-01-01T00:00:00Z,Oil on canvas,Oil,1984.433.3,1984-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Morning in the Garden at Vernonnet,1917-01-01T00:00:00Z,Oil on canvas,Oil,1984.433.4,1984-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Pink Bouquet,1930-01-01T00:00:00Z,Oil on canvas,Oil,"1,993.295",1993-01-01T00:00:00Z,Not on view
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Checkered Tablecloth,1916-01-01T00:00:00Z,Oil on canvas,Oil,1998.412.1,1998-01-01T00:00:00Z,On view in Gallery 828
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,After the Bath,1910-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.5,1999-01-01T00:00:00Z,On view in Gallery 905
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Dining Room/ Vernonnet,1916-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.6,1999-01-01T00:00:00Z,On view in Gallery 905
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Basket of Bananas,1926-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.7,1999-01-01T00:00:00Z,Not on view
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Poppies in a Vase,1926-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.8,1999-01-01T00:00:00Z,Not on view
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Garden,1935-01-01T00:00:00Z,Oil on canvas,Oil,2003.20.16,2003-01-01T00:00:00Z,On view in Gallery 823
Pierre Bonnard,Male,French,1867-01-01T00:00:00Z,1947-01-01T00:00:00Z,Seated Nude,1919-01-01T00:00:00Z,Oil on canvas,Oil,"2,013.638",2013-01-01T00:00:00Z,On view in Gallery 913
Pierre Laprade,Male,French,1875-01-01T00:00:00Z,1931-01-01T00:00:00Z,Woman Sewing,1926-01-01T00:00:00Z,Oil on canvas,Oil,67.187.78,1967-01-01T00:00:00Z,Not on view
Pierre Matisse,Male,American,1900-01-01T00:00:00Z,1989-01-01T00:00:00Z,Nature morte au coffret [Copy after Chardin painting],1920-01-01T00:00:00Z,Oil on canvas,Oil,2002.456.146,2002-01-01T00:00:00Z,Not on view
Piet Mondrian,Male,Dutch,1872-01-01T00:00:00Z,1944-01-01T00:00:00Z,Composition,1921-01-01T00:00:00Z,Oil on canvas,Oil,1999.363.57,1999-01-01T00:00:00Z,On view in Gallery 912
Preston Dickinson,Male,American,1889-01-01T00:00:00Z,1930-01-01T00:00:00Z,Interior,1924-01-01T00:00:00Z,Oil on canvas,Oil,"1,971.126",1971-01-01T00:00:00Z,Not on view
Preston Dickinson,Male,American,1889-01-01T00:00:00Z,1930-01-01T00:00:00Z,Vase of Flowers,1926-01-01T00:00:00Z,Oil on canvas,Oil,1995.547.3,1995-01-01T00:00:00Z,Not on view
R.B. Kitaj,Male,American,1932-01-01T00:00:00Z,2007-01-01T00:00:00Z,Shanghai Gestures,1968-01-01T00:00:00Z,Oil on canvas,Oil,"1,982.516",1982-01-01T00:00:00Z,Not on view
R.B. Kitaj,Male,American,1932-01-01T00:00:00Z,2007-01-01T00:00:00Z,John Ford on His Deathbed,1983-01-01T00:00:00Z,Oil on canvas,Oil,"1,986.4",1986-01-01T00:00:00Z,Not on view
R.B. Kitaj,Male,American,1932-01-01T00:00:00Z,2007-01-01T00:00:00Z,Moonlightist,1998-01-01T00:00:00Z,Oil on canvas,Oil,"2,004.487",2004-01-01T00:00:00Z,Not on view
Rackstraw Downes,Male,American,1939-01-01T00:00:00Z,Null,IRT Elevated Station at Broadway and 125th Street,1981-01-01T00:00:00Z,Oil on canvas,Oil,"1,984.93",1984-01-01T00:00:00Z,Not on view
Rackstraw Downes,Male,American,1939-01-01T00:00:00Z,Null,Lincolnville Beach,1977-01-01T00:00:00Z,Oil on canvas,Oil,"2,003.449",2003-01-01T00:00:00Z,Not on view
Rackstraw Downes,Male,American,1939-01-01T00:00:00Z,Null,The Cotton Club From Under the Viaduct at Riverside Drive and St. Clair Place,2003-01-01T00:00:00Z,Oil on canvas,Oil,"2,005.233",2005-01-01T00:00:00Z,Not on view
Rafael Ferrer,Male,American,1933-01-01T00:00:00Z,Null,Remembrance of an Afternoon on the Way,1983-01-01T00:00:00Z,Oil on canvas,Oil,"1,983.253",1983-01-01T00:00:00Z,Not on view
